Firm,year,city,Age,Roa,Lev,Cash,Growth,Mshrrat,Shrholder1,Share_indep,Capital,Labor,Bigdata,Post,Gdpt,Popt,Secondt,Waget,Edut,Firm_numt,Thirdt,Indus,Policy_year
2692,2018,南通市,3.3672957,.047017816,.501315,-.089615248,.016655,.0083999997,42.860001,.33330002,20.76893,7.3205271,0,0,156.24902,59.732964,495.63,95.244164,9.7496862,80.410095,335.25,C37,0
2692,2017,南通市,3.3322046,.011781216,.50478202,.021851677,.28568399,.0068000001,42.860001,.33330002,20.83259,7.3132205,0,0,138.88802,53.095966,440.56,84.661476,8.6663876,71.475639,298,C37,0
3126,2018,北京市,1.9459101,.10488422,.064533003,.073933616,.20047601,54.5289,29.030001,.33330002,18.176348,6.0112672,1,1,168.8871,64.19104,216.09,99.833244,41.345615,79.533897,675.98999,C39,2016
1289,2020,珠海市,2.4849067,.027518624,.228919,.0090826331,.561032,13.2107,15.08,.33330002,20.075586,6.9772816,1,1,179.3831,51.056522,602.47003,114.90643,113.62326,79.261986,468.04999,C39,2016
1263,2016,沈阳市,2.7725887,.05924692,.20400099,-.022160243,1.2075779,3.9523001,25.27,.375,20.062782,8.19174,1,1,124.11725,46.036263,352.94,74.501228,33.908852,59.96455,314.57999,C34,2016
1382,2010,上海市,2.0794415,.048055343,.13924,.032372463,.245785,0,52.580002,.33330002,15.562864,5.655992,1,0,18.961025,7.2488594,42.049999,11.182689,3.6511629,9.7222052,57.279999,C38,2016
1418,2019,重庆市,2.7080503,.06187408,.15764301,.06242178,-.041576002,27.809601,24,.33330002,20.571257,8.0016899,1,1,181.8819,80.984909,550,104.73534,17.129608,88.720665,363.5,C27,2016
2398,2015,北京市,2.9957323,.11660843,.27120799,-.11484176,.530316,40.703499,34.580002,.33330002,19.916876,7.6401234,1,0,112.5914,42.794029,144.06,66.555496,27.563744,53.022598,450.66,C39,2016
691,2012,深圳市,1.7917595,.054625154,.102329,.071044154,.063983999,40.938599,18.620001,.33330002,18.412052,7.385231,1,0,55.133797,16.598984,141.63,32.486511,7.7720404,27.053541,158.16,C38,2016
3226,2020,宁波市,3.0910425,.0628758,.42808801,.058817446,-.037664,57.0798,55.18,.33330002,19.948294,7.9519114,0,0,195.35574,69.852058,611.59998,117.47967,26.982265,103.76041,441.65002,C29,0
310,2013,聊城市,2.7080503,.017108705,.68617803,.033438746,.243384,.080200002,33.5,.33330002,23.140244,9.4467554,0,0,66.407959,25.548864,227.84,40.629932,2.5507672,31.137894,117.52,C26,0
2476,2011,贵阳市,2.3978953,.14847587,.36897001,.15403198,.19969501,30.177999,23.02,.33330002,19.316521,8.4364166,1,0,32.466091,11.827546,81.459999,20.691757,15.233598,12.803834,108.36,C27,2015
803,2017,遂宁市,2.3025851,.14639294,.403864,.17346658,-.023003001,.4337,35.810001,.42860001,21.106199,7.2327332,0,0,123.32288,47.609306,411.44,81.503464,2.0959022,48.927135,211.84,C32,0
580,2014,大连市,3.0445225,.000319168,.651218,-.017830024,.54564899,0,61.459999,.44439998,22.036564,8.7311745,0,0,88.793381,31.863184,254.40001,53.529129,20.953209,42.259541,212.14999,C35,0
1595,2015,上海市,2.5649493,.1056538,.26314199,.089078456,-.180746,60.342999,53.799999,.33330002,18.256495,6.0234475,1,0,113.76615,43.493156,252.29999,67.09613,21.906977,58.333229,343.67999,C26,2016
2690,2021,北京市,3.3322046,-.026290877,.38703001,-.020845253,.012916,0,50.669998,.40000001,20.242514,7.1420364,1,1,225.1828,85.588058,288.12,133.11099,55.127487,106.0452,901.32001,C35,2016
1141,2018,惠州市,3.2188759,.0039638556,.251546,.016900888,.138412,0,57.25,.33330002,20.592449,8.7303677,1,1,149.99573,52.213627,530.45996,92.65905,3.8171549,67.721054,316.35001,C39,2016
2690,2018,北京市,3.2188759,-.074708924,.51378399,.0063171382,.242742,.0102,43.299999,.36360002,20.377102,7.3620105,1,1,168.8871,64.19104,216.09,99.833244,41.345615,79.533897,675.98999,C35,2016
2690,2016,北京市,3.1354942,-.097657725,.47463101,-.0070499815,-.13013101,.0102,43.299999,.36360002,20.551172,7.4289274,1,1,131.35664,49.926365,168.07001,77.648079,32.157703,61.859699,525.77002,C35,2016
1247,2021,郑州市,2.5649493,.054685708,.49859399,.036039386,.48168701,18.043699,16.299999,.33330002,20.991928,7.8671055,1,1,210.17473,79.24733,674.03998,124.77008,80.923363,94.90065,488.88,C40,2016
1693,2018,昆明市,2.5649493,.061536837,.30964601,.10803552,.248639,58.887501,44.689999,.42860001,19.906721,7.2100797,0,0,151.82718,57.261044,407.88,93.367645,41.598591,61.622486,441.09,C26,0
624,2019,烟台市,3.2580965,.049838975,.367598,.067400157,.112394,.0014,35.5,.33330002,21.121042,7.4558768,0,0,175.90213,64.794304,588.90002,104.39803,22.482721,81.452599,334.39999,C28,0
2766,2018,唐山市,2.8332133,.064990416,.494656,.1336734,-.077768996,0,44.119999,.33330002,23.067005,9.3000898,1,1,158.53766,59.391483,523.26001,94.72406,11.955673,66.21801,291.77997,C25,2016
377,2010,重庆市,2.3978953,.031807914,.419287,.0026731815,.43335599,0,52.049999,.46150002,20.231339,7.4804282,1,0,18.18819,8.0984907,55,10.473535,1.7129607,8.8720665,36.349998,C26,2016
117,2010,柳州市,2.8332133,.083292685,.544765,.036920756,.0059250002,.0023000001,38.689999,.33330002,21.293991,9.4214926,0,0,16.39217,5.9137731,63.860001,10.526112,1.7028898,6.8362594,27.82,C35,0
3178,2018,青岛市,2.9444389,.11374083,.394173,.0756469,.34183499,60.9431,38.330002,.33330002,19.919394,7.3550019,0,0,160.67352,59.738857,438.20999,94.861404,33.56414,77.792847,417.87,C26,0
2824,2012,襄阳市,2.8903718,.10084437,.33302799,.061242115,.109602,41.522099,28.24,.33330002,20.78816,8.4585037,0,0,49.646263,19.140368,155.67,30.312189,1.9066777,22.11824,98.549995,C38,0
1159,2019,遵义市,2.3978953,.073870763,.244543,.044246681,-.010212,54.645401,54.669998,.375,18.729303,7.0414119,1,1,160.22418,66.431381,417.79999,104.01928,6.3545709,62.841343,427.90002,C38,2015
2108,2017,上海市,2.9957323,.041279349,.51271701,.048892882,.134681,.0024000001,31.82,.375,21.607721,8.8616333,1,1,151.6882,57.990875,336.39999,89.46151,29.209303,77.777641,458.23999,C14,2016
1984,2020,邯郸市,2.9957323,.073883705,.129804,.087973811,.242589,0,26.889999,.33330002,19.497942,6.9641356,1,1,186.75159,75.458069,596.31,114.15163,6.952662,76.983604,360.25,C39,2016
1744,2019,武汉市,2.5649493,.061203606,.65106899,-.02710763,.011263,42.035702,29.219999,.40000001,19.368483,7.7034593,0,0,178.34761,67.287483,455.09998,105.79034,105.34259,79.956436,514.39996,C40,0
676,2017,东莞市,2.7725887,.087107331,.231822,.07617338,.28140199,5.8158002,27.1,.33330002,19.926924,7.4407339,1,1,140.51344,41.55254,407.12,85.991325,16.853386,69.460304,389.76001,C27,2016
569,2021,成都市,3.0445225,.012731289,.217871,.0069412808,-.0095579997,0,50.169998,.33330002,20.056326,7.0449052,0,0,213.98561,84.511627,536.27997,126.73306,64.485054,99.184723,602.03998,C36,0
392,2016,乌鲁木齐市,3.0910425,-.11136037,.68487602,-.085766219,.99793899,.0185,15.46,.33330002,20.550697,7.0237589,0,0,114.86761,38.425457,314.02002,74.28907,38.86047,43.0093,375.55002,C13,0
2539,2018,上海市,3.2188759,.0028695483,.204886,-.014628449,-.43736899,0,29.18,.33330002,18.675648,6.4937539,1,1,170.64923,65.239731,378.44998,100.6442,32.860466,87.499847,515.52002,C37,2016
1477,2016,郑州市,2.7725887,.054079536,.130257,.067362562,.57808602,50.984901,35.52,.33330002,19.47221,7.1770186,1,1,122.60193,46.227608,393.19,72.782547,47.205296,55.358711,285.18002,C40,2016
2565,2016,咸阳市,3.1780539,-.044736013,.792135,-.015632197,.11331,0,24.6,.42860001,21.762602,7.3264656,0,0,113.48544,43.752529,365.26001,71.625427,15.230709,45.561382,205.23999,C39,0
2180,2019,石嘴山市,3.0445225,-.023162177,.58842498,-.021265985,-.71689898,.0019,29.200001,.40000001,18.944101,5.8861041,0,0,149.09436,46.41502,626.40002,104.40318,8.6527672,57.170277,313.29999,C26,0
1427,2021,杭州市,2.9444389,-.021590404,.620664,-.035549983,1.315536,.077299997,19.610001,.57139999,20.363979,8.8013191,0,0,214.81616,78.374023,573.72003,129.53891,75.715866,110.96007,584.27997,C40,0
554,2010,桂林市,2.1972246,.014244274,.319374,.061725203,.103331,28.5168,22.84,.40000001,18.486885,6.8469429,0,0,16.216637,6.2447491,44.610001,10.336173,2.4729843,6.6858611,36.959999,C40,0
3432,2020,北京市,2.3978953,.042527847,.069550999,.073442042,.89332497,28.1542,27.860001,.33330002,20.073261,5.6937323,1,1,206.41757,78.455719,264.11002,122.01841,50.533531,97.208099,826.21002,C37,2016
382,2019,北京市,2.9957323,.012407542,.71918499,.023474609,.077592,0,64.379997,.55559999,24.781578,9.7849855,1,1,187.65234,71.32338,240.10001,110.92583,45.939575,88.371002,751.09998,C31,2016
1811,2020,镇江市,2.5649493,.025655532,.189171,.052477803,.068205997,0,28.129999,.33330002,20.1658,6.0088134,0,0,184.85548,61.59486,620.17999,115.90435,35.153595,88.519089,434.72,C26,0
2799,2014,北京市,2.9957323,.066138342,.32149699,.0022090802,.663975,1.8659,50.099998,.33330002,19.488199,8.2832413,1,0,93.826172,35.66169,120.05,55.462914,22.969788,44.185501,375.54999,C38,2016
2158,2010,宜宾市,2.6390574,.07441967,.30286601,-.094213769,1.121343,0,42.48,.40000001,18.512558,6.4441314,0,0,15.979807,6.2859979,59.619999,10.141897,.40814811,6.2653012,25.01,C18,0
1521,2018,宁波市,3.2580965,.032525495,.105136,.078969434,.54346198,45.668301,24.690001,.33330002,19.229578,6.3473892,0,0,159.83652,57.151688,500.39999,96.119728,22.076401,84.894875,361.35001,C35,0
142,2011,杭州市,2.8903718,.057857532,.53179097,.047119234,.028934,.25549999,51.529999,.33330002,21.470844,9.259511,0,0,35.802692,13.062338,95.620003,21.589819,12.619311,18.493345,97.379997,C36,0
218,2018,襄阳市,3.2188759,-.020328389,.54356802,.033560783,-.081828997,0,27.940001,.33330002,20.912045,8.403801,0,0,148.93878,57.421104,467.01001,90.936569,5.7200332,66.354721,295.64999,C34,0
734,2017,苏州市,2.9444389,.023987161,.647614,.0072700377,.14885899,36.812,18.41,.33330002,22.116533,9.384882,0,0,146.7235,51.635296,455.44,85.815613,22.299408,76.106049,331.04001,C33,0
595,2016,大连市,2.9444389,.0379913,.444565,.050680459,-.26471299,18.325199,21.940001,.5,20.273214,8.1903543,0,0,124.31074,44.608459,356.16,74.940781,29.334494,59.163357,297.01001,C13,0
2764,2010,遵义市,2.3025851,.023153573,.37496501,.05837791,.140349,.00039999999,39.619999,.33330002,19.207987,8.1828384,1,0,16.022419,6.6431384,41.779999,10.401928,.6354571,6.2841344,42.790001,C33,2015
657,2016,郑州市,2.7080503,.038063083,.30994001,.061105397,1.751249,21.2073,14.61,.57139999,17.746542,6.5323343,1,1,122.60193,46.227608,393.19,72.782547,47.205296,55.358711,285.18002,C39,2016
1253,2019,惠州市,2.8903718,.095051639,.52672797,.069878124,-.104042,4.5338001,32.970001,.42860001,22.115061,9.1164694,1,1,166.66191,58.015141,589.39996,102.9545,4.2412834,75.245613,351.5,C38,2016
382,2011,北京市,2.4849067,-.011821214,.51950198,-.044254266,.0068100002,0,63.240002,.36360002,22.925589,8.0652657,1,0,37.530468,14.264676,48.02,22.185165,9.1879148,17.6742,150.22,C31,2016
283,2018,成都市,3.4011974,.028751239,.22927099,.099378265,.212681,.000099999997,18.08,.33330002,19.046299,6.5539336,0,0,160.48921,63.383724,402.20999,95.049797,48.363792,74.388542,451.52997,C27,0
1088,2017,深圳市,2.5649493,.025816172,.178546,-.046291519,-.024991,61.210201,32.029999,.44439998,19.211475,7.0604763,1,1,147.02345,44.263954,377.67999,86.630699,20.725441,72.142776,421.76001,C39,2016
650,2019,梅州市,2.9957323,.005523697,.50551897,.0052290605,-.025843,.33590001,18.43,.375,20.245747,7.6231532,1,1,156.28464,62.36565,411.89999,101.91327,4.0161242,62.557503,385.40002,C39,2016
2685,2016,北京市,3.4011974,.039947271,.43539199,.051709846,1.282395,0,29.07,.33330002,17.802013,6.9275579,1,1,131.35664,49.926365,168.07001,77.648079,32.157703,61.859699,525.77002,C35,2016
2300,2017,上海市,3.2188759,.0048792008,.75076097,.019730601,.449512,.0024999999,17.400999,.5,23.576014,9.0805731,1,1,151.6882,57.990875,336.39999,89.46151,29.209303,77.777641,458.23999,C35,2016
2321,2021,绍兴市,3.1354942,.057435449,.498564,.071220301,-.014364,12.0427,11.98,.33330002,22.524593,8.9620075,0,0,205.752,72.994843,672.59998,125.59984,14.728031,103.44783,463.19998,C26,0
1029,2015,东莞市,2.9444389,.057817813,.17164101,.036447741,-.054237999,17.595501,45.169998,.42860001,19.106205,6.7580943,1,0,105.38509,31.164406,305.34,64.493492,12.640039,52.09523,292.32001,C35,2016
2366,2010,柳州市,2.1972246,.012765129,.66596699,-.0047470988,-.189216,1.0359,36.299999,.33330002,21.662971,7.9550743,0,0,16.39217,5.9137731,63.860001,10.526112,1.7028898,6.8362594,27.82,C26,0
2467,2019,北京市,2.9444389,.035156976,.41182199,.080201536,.260719,.018200001,55.540001,.375,22.246099,10.016415,1,1,187.65234,71.32338,240.10001,110.92583,45.939575,88.371002,751.09998,C35,2016
2354,2015,抚顺市,2.7725887,.015139013,.85230702,.0095395185,-.129666,0,38.580002,.35709998,21.99604,9.0908813,0,0,96.044037,32.41066,352.20001,62.804276,11.549681,43.508072,211.08,C31,0
1407,2011,湖州市,2.3978953,.060347639,.189583,.016180282,.131769,36,30.940001,.33330002,19.069927,6.8783264,0,0,32.76358,11.118284,109.86,21.009336,1.9053773,16.355593,74.139999,C27,0
2684,2014,泰州市,3.2580965,-.0030936133,.265807,.01610015,-.103696,.0048000002,25.34,.33330002,19.837009,7.0613341,0,0,84.176552,31.115856,274.75,52.242168,4.6579809,41.485222,188.2,C38,0
2684,2013,泰州市,3.2188759,.010467479,.269315,.032548118,-.45038399,.0048000002,25.34,.33330002,19.906288,7.4650826,0,0,67.34124,24.892685,219.8,41.793736,3.7263846,33.188179,150.56,C38,0
1423,2016,深圳市,2.5649493,.065497868,.191254,.066504613,-.114231,49.632801,25.82,.42860001,20.566715,6.7522702,1,1,128.64552,38.730961,330.47,75.801865,18.134762,63.124931,369.04001,C27,2016
2747,2017,扬州市,2.8332133,.0058422559,.70199502,-.10676721,.56174397,.097800002,26.02,.375,21.766769,8.6619864,0,0,135.35895,49.032402,441.12,83.803192,13.511239,66.04039,300.95999,C38,0
1606,2021,绍兴市,2.7725887,-.019681955,.30613899,-.0078676259,-.055989999,20.646999,12.51,.42860001,18.960501,5.9532433,0,0,205.752,72.994843,672.59998,125.59984,14.728031,103.44783,463.19998,C34,0
1031,2018,汕头市,3.0910425,.020960467,.147275,.02533886,.171032,39.8144,27.6,.42860001,20.196722,6.8824377,1,1,146.7708,56.239349,504.89999,92.075974,1.5987103,70.699898,347.04001,C38,2016
183,2012,济南市,2.7725887,-.010088994,.75247997,.013104339,.409563,.00079999998,60,.40000001,20.302629,7.7710671,0,0,52.445305,19.209232,125.61,31.624466,31.910061,22.834044,157.86,C34,0
2154,2011,重庆市,2.8903718,.005516619,.79606098,.021676037,-.14442,.0098000001,38.810001,.33330002,21.001764,9.4479389,1,0,36.376381,16.196981,110,20.947069,3.4259214,17.744133,72.699997,C27,2016
817,2021,南通市,2.8903718,.046370212,.46496701,.040414583,-.035824999,.1723,31.02,.5,21.459984,7.940228,0,0,208.33203,79.643951,660.83997,126.99222,12.999581,107.21346,447,C34,0
564,2019,天水市,2.7725887,.018255826,.3818,.11000545,-.119262,.0396,25.93,.33330002,22.865278,9.9176369,0,0,149.14885,58.949539,377.29999,100.82811,7.9859838,51.357986,422.29999,C39,0
2682,2021,上海市,3.3322046,.01759132,.195816,.041243486,.26591101,0,11.73,.33330002,19.587381,6.9285378,1,1,227.5323,86.986313,504.59998,134.19226,43.813953,116.66646,687.35999,C27,2016
1727,2018,深圳市,3.1354942,.098786399,.32550699,.0087856147,.94408,52.250198,39.27,.33330002,16.665281,6.84375,1,1,165.40138,49.796947,424.88998,97.459534,23.31612,81.160622,474.48001,C39,2016
2682,2019,上海市,3.2580965,.020848477,.215183,-.0050432114,-.340175,.00039999999,10.88,.375,19.732742,7.3185396,1,1,189.61026,72.488594,420.5,111.82689,36.511627,97.222054,572.79999,C27,2016
1448,2020,深圳市,2.7080503,.072521068,.38208401,.058743235,.040807001,22.950199,12.47,.42860001,20.091782,7.3132205,1,1,202.15724,60.862938,519.31,119.11721,28.497482,99.19632,579.92004,C39,2016
283,2020,成都市,3.4657359,.032820929,.19961099,.011838295,.015867,0,18.08,.33330002,18.958424,6.5610309,0,0,196.15347,77.468994,491.59,116.17197,59.111298,90.919327,551.87,C27,0
554,2011,桂林市,2.3025851,.020238476,.318591,.088509068,-.024354,18.037201,18.040001,.40000001,18.435993,6.877296,0,0,32.433273,12.489498,89.220001,20.672346,4.9459686,13.371722,73.919998,C40,0
477,2014,佛山市,2.3025851,.02736784,.313759,.0067450539,-.0090690004,44.726398,39.66,.42860001,18.758396,7.2174435,1,0,89.250107,29.558046,313.39999,52.604401,5.3486204,44.734478,177.25,C38,2016
2399,2013,扬州市,2.6390574,.10733548,.352644,.19560541,.34203601,0,36.169998,.33330002,20.27776,7.100852,0,0,67.679474,24.516201,220.56,41.901596,6.7556195,33.020195,150.48,C26,0
2384,2019,杭州市,3.0910425,-.0120395,.52451003,.014877098,.13191099,4.0764999,39.139999,.38459998,21.777296,8.6349764,0,0,179.01346,65.311691,478.10001,107.9491,63.096558,92.466728,486.89999,C39,0
648,2018,杭州市,2.8903718,.002165366,.51702702,.082995512,.27955499,9.3248997,38.82,.33330002,21.32732,8.0680895,0,0,161.11212,58.780521,430.29001,97.154182,56.7869,83.220055,438.20999,C36,0
2389,2010,焦作市,2.4849067,.023618348,.71981603,.028292257,-.040233001,.0024000001,26.67,.38459998,21.766001,8.6659584,1,0,16.337975,5.9037256,68.650002,10.178488,1.8730233,7.0103121,24.65,C29,2016
881,2021,温州市,2.9444389,.075063907,.409242,.10496363,.54058897,39.942699,16.040001,.33330002,21.389824,8.2011118,0,0,206.29684,79.957596,629.16003,126.41885,11.368887,107.9895,532.44,C18,0
391,2019,北京市,2.9957323,.037905864,.167436,.081819616,.01058,.2014,23.17,.33330002,20.809784,8.5403233,1,1,187.65234,71.32338,240.10001,110.92583,45.939575,88.371002,751.09998,C39,2016
1139,2018,长沙市,2.6390574,.048608441,.14434101,-.10439547,-.28434399,53.375,38.25,.42860001,18.012798,5.8318825,0,0,158.69318,58.3204,482.39999,94.987701,70.114738,70.821175,377.63998,C34,0
938,2017,上海市,2.8332133,.13129178,.457297,.16306646,.15948901,.90420002,39.830002,.33330002,20.450686,7.7209053,1,1,151.6882,57.990875,336.39999,89.46151,29.209303,77.777641,458.23999,C39,2016
734,2018,苏州市,2.9957323,.026048774,.72906703,.045143876,.036157001,31.836399,15.88,.33330002,23.000111,9.92696,0,0,165.06393,58.089706,512.37,96.542564,25.086834,85.619308,372.42001,C39,0
2943,2020,南京市,2.9957323,.11099133,.109093,.10328084,.050498001,7.4141002,53.130001,.33330002,18.891741,4.7273879,0,0,195.28661,70.922112,499.06998,118.74622,138.00095,91.003899,570.34998,C26,0
2852,2019,中山市,2.5649493,.019061033,.79559499,.16587874,.027465999,10.5807,16.690001,.36360002,22.261374,8.970686,1,1,167.33633,50.005852,580.40002,106.1087,23.652634,85.29715,392.20001,C34,2016
2099,2021,北京市,3.1780539,.071082801,.23394901,.098048843,-.0040529999,.0048000002,59.990002,.36360002,21.690136,9.3082838,1,1,225.1828,85.588058,288.12,133.11099,55.127487,106.0452,901.32001,C27,2016
2648,2020,马鞍山市,3.2958369,.031940807,.59595197,.034326296,.12615301,0,45.535,.42860001,24.109842,10.005367,0,0,174.99489,53.449406,764.38995,117.3495,36.13044,73.406281,297,C31,0
2681,2011,上海市,2.8332133,.039770477,.63001698,.036433864,.466728,.003,44.619999,.33330002,16.742994,7.5862961,1,0,37.92205,14.497719,84.099998,22.365377,7.3023257,19.44441,114.56,C39,2016
1816,2017,深圳市,2.4849067,.036604378,.493815,-.076154359,.80229002,26.3836,24.52,.33330002,19.559147,6.7557688,1,1,147.02345,44.263954,377.67999,86.630699,20.725441,72.142776,421.76001,C39,2016
781,2021,哈尔滨市,3.0445225,.01146654,.57851899,.058396727,.059362002,.43720001,32.130001,.33330002,20.933104,8.4698915,0,0,209.00259,82.794258,453.35999,124.63507,58.255562,87.210304,611.52002,C27,0
648,2011,杭州市,2.3978953,.039813817,.487573,.0078115379,.13240001,15.8405,49.849998,.33330002,20.121759,7.805882,0,0,35.802692,13.062338,95.620003,21.589819,12.619311,18.493345,97.379997,C36,0
1979,2020,宁波市,2.7080503,.039276388,.432836,-.0033804718,1.69153,3.8827,52.130001,.42860001,18.130672,5.7397928,0,0,195.35574,69.852058,611.59998,117.47967,26.982265,103.76041,441.65002,C25,0
